_open_time,Open,High,Low,Close,Volume
2020-04-01,6412.14,6679.94,6150.11,6642.92,97500.7524
2020-04-02,6643.36,7198.0,6551.0,6794.09,149299.906871
2020-04-03,6793.86,7048.0,6602.1,6734.1,104080.276939
2020-04-04,6732.97,6990.41,6650.01,6856.99,72990.861139
2020-04-05,6857.41,6895.54,6677.52,6772.78,49685.356983
2020-04-06,6772.78,7355.14,6765.0,7329.9,118052.000832
2020-04-07,7329.9,7459.69,7077.0,7197.32,103585.168918
2020-04-08,7197.32,7420.0,7150.0,7361.28,76059.145838
2020-04-09,7360.26,7371.92,7108.08,7283.54,61094.872417
2020-04-10,7283.54,7295.75,6739.98,6858.92,104674.623375
2020-04-11,6858.92,6944.3,6760.0,6876.83,45470.293206
2020-04-12,6876.84,7177.0,6780.0,6903.79,73868.666501
2020-04-13,6903.79,6903.79,6575.0,6837.91,96415.476573
2020-04-14,6838.04,6978.0,6754.28,6868.7,69068.623285
2020-04-15,6868.57,6933.0,6605.0,6621.24,61571.384994
2020-04-16,6621.25,7190.0,6468.27,7101.94,125009.857539
2020-04-17,7101.99,7148.12,6972.98,7027.55,54126.509763
2020-04-18,7026.78,7293.08,7014.4,7248.6,49488.542819
2020-04-19,7248.6,7266.15,7055.6,7120.74,45664.86393
2020-04-20,7121.4,7220.0,6751.0,6826.83,90149.49137
2020-04-21,6828.98,6940.0,6762.0,6841.37,60109.710808
2020-04-22,6841.36,7156.38,6818.0,7125.14,61486.377334
2020-04-23,7125.12,7738.0,7020.0,7482.39,102773.569561
2020-04-24,7483.96,7615.96,7388.0,7505.0,60182.119939
2020-04-25,7505.0,7705.0,7431.07,7538.67,43874.427726
2020-04-26,7539.03,7700.0,7480.0,7693.1,50522.616209
2020-04-27,7693.1,7792.02,7606.0,7774.62,65441.339576
2020-04-28,7773.51,7780.0,7659.12,7738.98,46302.752638
2020-04-29,7738.58,8952.89,7710.05,8778.57,183546.887514
2020-04-30,8778.58,9460.0,8401.0,8620.0,206277.214124
