_open_time,Open,High,Low,Close,Volume
2024-06-01 00:00:00,67540.01,67585.89,67540.0,67573.41,11.67408
2024-06-01 00:01:00,67573.41,67586.35,67561.4,67564.65,8.17416
2024-06-01 00:02:00,67564.65,67582.9,67561.4,67582.9,9.24164
2024-06-01 00:03:00,67582.9,67624.38,67582.89,67612.55,46.36648
2024-06-01 00:04:00,67612.55,67655.0,67610.2,67647.88,31.94188
2024-06-01 00:05:00,67647.88,67688.0,67638.2,67640.69,40.54574
2024-06-01 00:06:00,67640.69,67640.69,67640.68,67640.69,1.14181
2024-06-01 00:07:00,67640.69,67703.89,67640.68,67672.01,55.98827
2024-06-01 00:08:00,67672.01,67672.01,67652.21,67652.22,16.83093
2024-06-01 00:09:00,67652.22,67652.22,67614.2,67614.21,9.87548
2024-06-01 00:10:00,67614.21,67620.77,67610.13,67620.77,6.05521
2024-06-01 00:11:00,67620.77,67638.39,67616.0,67616.01,11.8462
2024-06-01 00:12:00,67616.01,67616.01,67594.0,67594.01,8.67364
2024-06-01 00:13:00,67594.01,67594.01,67566.8,67566.81,12.79236
2024-06-01 00:14:00,67566.81,67586.61,67566.8,67586.61,3.36089
2024-06-01 00:15:00,67586.61,67586.61,67553.4,67553.41,9.31531
2024-06-01 00:16:00,67553.41,67553.41,67532.97,67540.0,12.92492
2024-06-01 00:17:00,67540.0,67540.0,67514.22,67514.22,6.78714
2024-06-01 00:18:00,67514.22,67519.67,67507.39,67519.67,4.496
2024-06-01 00:19:00,67519.67,67529.45,67512.11,67529.45,6.09558
2024-06-01 00:20:00,67529.45,67529.45,67510.8,67510.81,7.66459
2024-06-01 00:21:00,67510.81,67524.0,67510.8,67524.0,4.52023
2024-06-01 00:22:00,67524.0,67524.0,67511.96,67511.97,3.26915
2024-06-01 00:23:00,67511.97,67511.97,67511.96,67511.97,4.86988
2024-06-01 00:24:00,67511.97,67511.97,67511.96,67511.97,3.5269
2024-06-01 00:25:00,67511.97,67525.0,67511.96,67525.0,3.71431
2024-06-01 00:26:00,67525.0,67538.98,67524.99,67538.98,4.53516
2024-06-01 00:27:00,67538.98,67538.98,67538.97,67538.98,1.69788
2024-06-01 00:28:00,67538.98,67559.73,67538.97,67559.73,4.74801
2024-06-01 00:29:00,67559.73,67559.73,67553.89,67559.73,4.44427
2024-06-01 00:30:00,67559.73,67606.88,67559.72,67606.87,36.78933
2024-06-01 00:31:00,67606.87,67630.0,67606.86,67630.0,23.61421
2024-06-01 00:32:00,67630.0,67635.0,67628.0,67628.01,10.30858
2024-06-01 00:33:00,67628.01,67636.28,67612.0,67636.28,10.77706
2024-06-01 00:34:00,67636.28,67636.28,67612.0,67612.01,8.88174
