_open_time,Open,High,Low,Close,Volume
2020-07-01,15.3959,15.8888,15.3363,15.8144,1612208.19
2020-07-02,15.8123,15.9796,15.0743,15.3634,1399345.39
2020-07-03,15.364,15.488,15.2484,15.2863,1211128.83
2020-07-04,15.2856,15.6399,15.2239,15.5548,1319545.75
2020-07-05,15.5579,15.6135,15.1,15.4885,1120649.91
2020-07-06,15.4865,16.3496,15.4401,16.311,1606449.31
2020-07-07,16.312,16.8757,16.0301,16.8048,1880630.34
2020-07-08,16.7995,17.455,16.5683,17.2819,2271202.72
2020-07-09,17.2819,17.5,16.4088,16.8274,1869273.67
2020-07-10,16.8278,17.331,16.4438,17.3123,2099193.57
2020-07-11,17.3133,17.6888,17.018,17.6205,2318005.65
2020-07-12,17.6205,18.59,17.5928,18.2994,2995977.41
2020-07-13,18.3036,18.9999,17.7282,18.4046,3228967.7
2020-07-14,18.4007,18.77,17.8266,18.079,2385481.97
2020-07-15,18.079,18.1538,17.4194,17.6351,1959582.73
2020-07-16,17.6351,17.7618,16.5473,17.1647,2053439.44
2020-07-17,17.1647,17.4825,16.9354,17.0676,1854764.1
2020-07-18,17.0675,17.3247,16.8122,17.1507,1687884.76
2020-07-19,17.1542,18.098,16.89,18.0154,2597680.63
2020-07-20,18.0166,18.34,17.235,17.4645,2487505.49
2020-07-21,17.4645,17.9799,17.4,17.7285,2110735.01
2020-07-22,17.7268,18.1151,17.45,18.09,2174379.2
2020-07-23,18.095,18.77,18.043,18.75,2393871.45
2020-07-24,18.7508,19.55,18.235,19.1853,2790281.46
2020-07-25,19.1878,20.0434,19.1451,19.8242,2956369.76
2020-07-26,19.8196,20.49,19.2639,19.5557,2857739.16
2020-07-27,19.5524,20.1999,18.4,19.7474,3841364.91
2020-07-28,19.7489,20.6834,19.4281,20.1732,3516712.35
2020-07-29,20.1692,20.4091,19.7404,19.899,2219760.2
2020-07-30,19.8926,20.0995,19.5111,19.97,2052250.83
2020-07-31,19.97,20.855,19.9102,20.6615,2251101.21
