_open_time,Open,High,Low,Close,Volume
2022-05-01 00:00:00,37630.8,37738.97,37612.43,37717.79,304.66427
2022-05-01 00:05:00,37717.79,37772.81,37684.02,37750.0,158.27253
2022-05-01 00:10:00,37750.0,37750.0,37661.2,37682.51,186.28339
2022-05-01 00:15:00,37682.52,37711.56,37653.72,37660.3,93.54406
2022-05-01 00:20:00,37660.3,37690.0,37632.17,37670.94,100.68598
2022-05-01 00:25:00,37670.95,37670.95,37621.75,37632.85,119.48999
2022-05-01 00:30:00,37632.85,37742.43,37500.0,37718.33,782.11681
2022-05-01 00:35:00,37718.34,37804.72,37700.0,37793.44,204.57837
2022-05-01 00:40:00,37793.44,37806.79,37710.08,37723.15,118.04793
2022-05-01 00:45:00,37723.14,37727.07,37661.91,37693.89,86.19961
2022-05-01 00:50:00,37693.89,37709.06,37648.99,37690.59,84.32064
2022-05-01 00:55:00,37690.6,37714.17,37670.49,37680.67,75.63214
2022-05-01 01:00:00,37680.66,37737.17,37650.05,37697.36,65.79256
2022-05-01 01:05:00,37697.36,37705.5,37642.22,37693.85,89.28348
2022-05-01 01:10:00,37693.84,37723.66,37631.8,37652.53,102.90491
2022-05-01 01:15:00,37652.53,37653.26,37605.24,37629.76,172.73891
2022-05-01 01:20:00,37629.76,37669.7,37612.0,37612.01,92.91355
2022-05-01 01:25:00,37612.01,37629.46,37543.79,37606.7,166.38659
2022-05-01 01:30:00,37606.7,37633.32,37551.6,37578.47,164.31581
2022-05-01 01:35:00,37578.47,37703.74,37386.38,37644.78,668.49796
2022-05-01 01:40:00,37644.77,37941.97,37625.78,37909.95,415.16233
2022-05-01 01:45:00,37909.94,37955.8,37823.37,37921.15,249.58431
2022-05-01 01:50:00,37921.15,38077.1,37914.93,38006.59,317.22949
2022-05-01 01:55:00,38006.59,38010.9,37907.11,37937.07,117.84167
2022-05-01 02:00:00,37937.07,37940.24,37888.2,37930.81,70.94556
2022-05-01 02:05:00,37930.81,37988.0,37891.43,37986.5,73.76468
2022-05-01 02:10:00,37986.5,38003.57,37960.0,37992.05,130.98088
2022-05-01 02:15:00,37992.05,38053.68,37940.0,38051.41,117.13384
2022-05-01 02:20:00,38051.41,38051.41,37980.08,37993.26,81.71182
2022-05-01 02:25:00,37993.25,37993.26,37920.34,37942.27,111.74827
2022-05-01 02:30:00,37942.27,37957.96,37905.59,37913.34,74.42638
2022-05-01 02:35:00,37913.35,37929.79,37866.65,37884.91,74.05446
2022-05-01 02:40:00,37884.92,37891.22,37800.01,37825.81,141.80499
2022-05-01 02:45:00,37825.8,37860.0,37810.09,37846.77,63.2479
2022-05-01 02:50:00,37846.78,37854.66,37771.81,37837.67,87.69767
2022-05-01 02:55:00,37837.68,37843.1,37796.24,37817.79,53.72916
2022-05-01 03:00:00,37817.78,37846.0,37801.52,37843.0,75.67049
2022-05-01 03:05:00,37842.99,37919.59,37837.29,37901.66,80.99746
2022-05-01 03:10:00,37901.66,37930.9,37897.63,37925.18,57.31656
2022-05-01 03:15:00,37925.18,37925.18,37875.82,37919.5,87.56778
2022-05-01 03:20:00,37919.49,38023.2,37913.78,38014.51,105.08454
2022-05-01 03:25:00,38014.51,38016.42,37972.31,38009.95,59.91543
2022-05-01 03:30:00,38009.95,38041.07,37952.09,38021.35,126.12383
2022-05-01 03:35:00,38021.35,38021.35,37973.15,37990.79,105.14332
2022-05-01 03:40:00,37990.79,38004.43,37969.65,38000.0,64.72712
2022-05-01 03:45:00,38000.01,38023.76,37981.32,38019.98,43.6778
2022-05-01 03:50:00,38019.99,38058.65,38002.62,38055.06,82.45555
2022-05-01 03:55:00,38055.07,38064.39,38018.57,38041.44,77.85862
2022-05-01 04:00:00,38041.44,38063.41,38031.93,38031.96,93.45533
2022-05-01 04:05:00,38031.97,38055.48,38010.91,38044.73,66.10739
2022-05-01 04:10:00,38044.74,38052.7,37983.8,38000.41,122.24544
2022-05-01 04:15:00,38000.41,38033.38,37972.49,37987.17,93.78513
2022-05-01 04:20:00,37987.17,38020.38,37987.16,38013.48,70.80106
2022-05-01 04:25:00,38013.48,38017.26,37980.1,37980.11,59.26438
2022-05-01 04:30:00,37980.11,37980.11,37930.21,37975.76,90.87566
2022-05-01 04:35:00,37975.76,37979.58,37908.73,37936.86,85.59128
2022-05-01 04:40:00,37936.85,37956.19,37923.24,37949.12,61.98938
2022-05-01 04:45:00,37949.13,37955.5,37928.03,37929.53,47.56599
2022-05-01 04:50:00,37929.53,37929.53,37885.3,37894.14,148.31843
2022-05-01 04:55:00,37894.13,37948.39,37894.13,37948.39,465.77607
2022-05-01 05:00:00,37948.39,37964.55,37937.29,37953.1,76.70591
2022-05-01 05:05:00,37953.09,37985.15,37899.21,37976.04,302.74862
2022-05-01 05:10:00,37976.04,38150.0,37976.04,38138.65,549.1126
2022-05-01 05:15:00,38138.66,38165.12,38025.82,38066.21,270.65241
2022-05-01 05:20:00,38066.21,38094.98,38066.21,38071.72,130.90897
2022-05-01 05:25:00,38071.72,38100.0,38049.99,38094.23,191.27467
2022-05-01 05:30:00,38094.24,38125.14,38079.58,38082.74,232.08981
2022-05-01 05:35:00,38082.75,38119.12,38071.41,38089.99,148.20205
2022-05-01 05:40:00,38089.98,38109.04,38074.69,38095.65,77.98937
2022-05-01 05:45:00,38095.66,38102.15,38045.1,38060.12,103.56845
2022-05-01 05:50:00,38060.11,38071.37,38053.25,38060.5,41.976
2022-05-01 05:55:00,38060.5,38080.0,38041.79,38060.05,61.17754
2022-05-01 06:00:00,38060.06,38086.98,38041.02,38080.79,56.88683
2022-05-01 06:05:00,38080.78,38149.92,38080.78,38106.33,150.96971
2022-05-01 06:10:00,38106.34,38108.5,38061.51,38065.43,112.00648
