_open_time,Open,High,Low,Close,Volume
2024-12-01 00:00:00,96475.2,96475.2,96428.5,96428.5,43.616
2024-12-01 00:01:00,96428.6,96451.0,96402.6,96409.5,54.739
2024-12-01 00:02:00,96409.6,96485.4,96409.5,96484.8,38.498
2024-12-01 00:03:00,96484.8,96558.5,96467.8,96558.5,79.608
2024-12-01 00:04:00,96558.4,96594.8,96558.4,96576.2,132.112
2024-12-01 00:05:00,96576.2,96594.7,96550.0,96567.0,69.676
2024-12-01 00:06:00,96566.9,96584.2,96547.6,96547.6,57.943
2024-12-01 00:07:00,96547.6,96568.0,96547.6,96560.5,15.953
2024-12-01 00:08:00,96560.5,96603.5,96560.4,96603.4,38.892
2024-12-01 00:09:00,96603.5,96614.1,96601.1,96614.1,39.287
2024-12-01 00:10:00,96614.1,96653.3,96614.0,96640.6,82.572
2024-12-01 00:11:00,96640.7,96640.7,96616.5,96616.7,96.738
2024-12-01 00:12:00,96616.6,96616.7,96600.0,96600.1,19.899
2024-12-01 00:13:00,96600.1,96616.6,96600.0,96616.0,53.945
2024-12-01 00:14:00,96615.9,96646.3,96615.9,96632.4,50.504
2024-12-01 00:15:00,96632.5,96642.4,96585.3,96642.3,77.157
2024-12-01 00:16:00,96642.3,96653.3,96603.5,96624.4,92.047
2024-12-01 00:17:00,96624.3,96624.4,96589.4,96589.5,70.692
2024-12-01 00:18:00,96589.5,96601.9,96569.7,96600.0,47.199
2024-12-01 00:19:00,96599.9,96630.7,96589.8,96627.8,31.708
2024-12-01 00:20:00,96627.8,96653.3,96627.7,96653.3,34.531
2024-12-01 00:21:00,96653.3,96668.6,96639.4,96639.4,45.976
2024-12-01 00:22:00,96639.5,96645.4,96611.6,96634.2,28.742
2024-12-01 00:23:00,96634.2,96634.2,96592.3,96616.5,17.461
2024-12-01 00:24:00,96616.5,96624.0,96590.1,96623.9,12.745
2024-12-01 00:25:00,96624.0,96685.9,96624.0,96685.7,39.646
2024-12-01 00:26:00,96685.7,96685.8,96612.5,96612.5,21.091
2024-12-01 00:27:00,96612.6,96650.2,96585.4,96650.1,44.797
2024-12-01 00:28:00,96650.2,96675.0,96640.4,96675.0,30.973
2024-12-01 00:29:00,96675.0,96675.0,96665.7,96669.5,18.066
2024-12-01 00:30:00,96669.6,96694.6,96667.0,96684.8,36.393
2024-12-01 00:31:00,96684.2,96684.2,96668.9,96676.4,21.929
2024-12-01 00:32:00,96676.3,96690.6,96650.6,96690.6,55.471
2024-12-01 00:33:00,96690.5,96717.7,96681.8,96717.6,60.959
2024-12-01 00:34:00,96717.6,96746.3,96715.0,96746.3,50.882
2024-12-01 00:35:00,96746.3,96746.3,96710.4,96721.4,27.89
2024-12-01 00:36:00,96721.4,96723.8,96673.4,96673.4,67.35
2024-12-01 00:37:00,96673.4,96703.4,96596.7,96609.6,110.101
2024-12-01 00:38:00,96609.7,96610.9,96546.6,96561.6,121.068
2024-12-01 00:39:00,96561.6,96576.4,96543.1,96559.2,81.484
2024-12-01 00:40:00,96559.2,96572.9,96502.9,96516.7,48.776
2024-12-01 00:41:00,96516.7,96516.8,96441.3,96441.3,99.161
2024-12-01 00:42:00,96441.3,96447.5,96401.0,96433.0,119.983
2024-12-01 00:43:00,96433.1,96433.1,96390.5,96395.9,76.01
2024-12-01 00:44:00,96395.9,96395.9,96313.0,96346.1,226.749
2024-12-01 00:45:00,96346.2,96448.4,96337.1,96439.0,152.65
2024-12-01 00:46:00,96439.0,96458.3,96399.7,96409.0,98.579
2024-12-01 00:47:00,96409.1,96446.9,96378.6,96407.2,171.489
2024-12-01 00:48:00,96407.2,96465.1,96335.9,96409.3,253.48
2024-12-01 00:49:00,96409.4,96485.6,96371.4,96485.5,120.659
2024-12-01 00:50:00,96485.5,96485.6,96415.6,96458.8,55.908
2024-12-01 00:51:00,96458.7,96485.2,96442.8,96442.8,38.454
2024-12-01 00:52:00,96442.8,96451.4,96375.2,96437.8,100.172
2024-12-01 00:53:00,96437.8,96510.0,96432.2,96472.2,59.498
2024-12-01 00:54:00,96472.2,96510.0,96462.6,96495.0,53.963
2024-12-01 00:55:00,96495.0,96498.1,96434.0,96452.1,95.607
2024-12-01 00:56:00,96452.1,96498.7,96452.0,96472.3,35.459
2024-12-01 00:57:00,96472.3,96472.4,96399.3,96399.3,27.563
2024-12-01 00:58:00,96399.3,96424.2,96343.3,96356.8,84.099
2024-12-01 00:59:00,96356.8,96450.5,96356.7,96403.2,162.476
2024-12-01 01:00:00,96403.2,96444.2,96380.0,96413.2,58.657
2024-12-01 01:01:00,96413.1,96462.0,96379.0,96461.9,77.468
2024-12-01 01:02:00,96462.0,96480.0,96403.3,96415.5,94.8
2024-12-01 01:03:00,96415.4,96434.1,96404.1,96411.3,38.268
2024-12-01 01:04:00,96411.4,96411.4,96220.0,96243.2,511.497
2024-12-01 01:05:00,96243.2,96271.9,96205.2,96228.4,199.208
2024-12-01 01:06:00,96228.3,96266.9,96215.0,96233.3,106.824
2024-12-01 01:07:00,96233.4,96278.1,96212.6,96278.1,117.864
2024-12-01 01:08:00,96278.1,96294.9,96268.5,96294.9,48.613
2024-12-01 01:09:00,96295.1,96319.0,96266.6,96266.7,54.04
2024-12-01 01:10:00,96266.6,96337.5,96266.6,96281.0,202.688
2024-12-01 01:11:00,96281.0,96343.1,96274.0,96326.9,39.383
2024-12-01 01:12:00,96326.9,96343.1,96269.2,96283.5,56.413
2024-12-01 01:13:00,96283.5,96315.6,96264.0,96264.1,68.826
2024-12-01 01:14:00,96264.0,96329.1,96262.6,96323.4,48.838
2024-12-01 01:15:00,96323.4,96332.0,96250.0,96250.0,42.056
2024-12-01 01:16:00,96250.0,96281.2,96234.8,96258.1,96.094
2024-12-01 01:17:00,96258.2,96268.9,96234.9,96244.9,128.855
2024-12-01 01:18:00,96244.9,96250.0,96228.0,96240.3,45.768
2024-12-01 01:19:00,96240.3,96300.0,96228.1,96265.5,169.023
2024-12-01 01:20:00,96265.5,96334.0,96254.4,96331.4,38.851
2024-12-01 01:21:00,96331.4,96435.0,96331.3,96423.5,58.986
2024-12-01 01:22:00,96423.5,96423.5,96375.4,96407.8,61.573
2024-12-01 01:23:00,96407.7,96497.0,96407.7,96497.0,92.737
2024-12-01 01:24:00,96497.0,96527.6,96486.0,96491.5,133.21
2024-12-01 01:25:00,96491.5,96516.9,96480.1,96504.0,64.556
2024-12-01 01:26:00,96503.9,96509.9,96480.2,96509.8,34.383
2024-12-01 01:27:00,96509.8,96532.9,96482.0,96532.9,59.509
2024-12-01 01:28:00,96532.8,96538.4,96510.2,96510.2,49.218
2024-12-01 01:29:00,96510.2,96510.3,96490.0,96510.2,24.256
2024-12-01 01:30:00,96510.1,96550.0,96486.9,96486.9,76.139
2024-12-01 01:31:00,96486.9,96526.4,96484.5,96515.9,27.035
2024-12-01 01:32:00,96516.0,96532.9,96509.1,96532.3,35.995
