_open_time,Open,High,Low,Close,Volume
2022-07-01,1071.02,1117.0,1033.44,1059.73,1562255.1439
2022-07-02,1059.73,1078.88,1028.29,1067.01,714812.0804
2022-07-03,1067.01,1088.34,1040.78,1074.26,644746.3337
2022-07-04,1074.26,1160.9,1045.37,1151.0,1150108.9861
2022-07-05,1151.01,1174.9,1076.34,1132.5,1398961.4495
2022-07-06,1132.51,1205.0,1111.44,1186.57,1211768.0757
2022-07-07,1186.57,1254.29,1163.18,1237.49,1001316.079
2022-07-08,1237.49,1276.46,1193.15,1214.04,1189518.3631
2022-07-09,1214.03,1235.4,1204.67,1217.02,576337.1809
2022-07-10,1217.02,1219.95,1153.0,1168.36,1018038.6506
2022-07-11,1168.37,1171.29,1091.71,1096.4,1201652.3048
2022-07-12,1096.37,1098.26,1033.46,1038.58,1261349.6321
2022-07-13,1038.58,1119.18,1006.32,1115.0,2035605.8299
2022-07-14,1115.01,1214.65,1072.11,1193.42,1605101.9262
2022-07-15,1193.42,1287.82,1181.05,1231.25,1466037.2584
2022-07-16,1231.25,1422.91,1191.23,1355.85,1493809.9226
2022-07-17,1355.84,1387.0,1319.04,1338.65,1246202.8795
2022-07-18,1338.65,1597.47,1336.07,1581.04,2029918.76521
2022-07-19,1581.03,1631.0,1493.11,1542.32,1846048.6816
2022-07-20,1542.33,1620.4,1484.23,1521.58,1351177.4247
2022-07-21,1521.63,1605.98,1463.56,1575.45,1247327.4963
2022-07-22,1575.45,1650.05,1516.11,1535.27,1170723.0873
2022-07-23,1535.27,1596.51,1488.0,1548.67,851284.7339
2022-07-24,1548.66,1664.34,1545.67,1597.7,1009935.8997
2022-07-25,1597.7,1609.55,1435.58,1440.79,1418390.9809
2022-07-26,1440.79,1454.11,1356.17,1449.12,1199643.7408
2022-07-27,1449.12,1644.44,1420.83,1635.74,1513426.0413
2022-07-28,1635.74,1784.79,1593.27,1724.52,1578145.07555
2022-07-29,1724.52,1765.99,1655.02,1721.68,1205266.5703
2022-07-30,1721.68,1744.85,1673.01,1697.0,735132.5286
2022-07-31,1697.0,1754.69,1666.0,1678.12,696326.8079
