_open_time,Open,High,Low,Close,Volume
2024-09-01 00:00:00,58974.0,58974.0,58967.01,58967.02,5.3167
2024-09-01 00:01:00,58967.02,58967.02,58957.01,58957.02,3.94549
2024-09-01 00:02:00,58957.02,58971.0,58957.01,58971.0,1.4115
2024-09-01 00:03:00,58970.99,58971.0,58963.0,58963.01,0.98635
2024-09-01 00:04:00,58963.0,58978.0,58963.0,58978.0,4.26807
2024-09-01 00:05:00,58978.0,58980.0,58975.41,58977.99,4.7059
2024-09-01 00:06:00,58977.99,58980.0,58977.99,58980.0,20.5242
2024-09-01 00:07:00,58980.0,59018.0,58979.99,59018.0,35.9804
2024-09-01 00:08:00,59018.0,59035.76,59017.99,59035.75,2.95572
2024-09-01 00:09:00,59035.75,59035.76,59035.75,59035.76,0.95454
2024-09-01 00:10:00,59035.75,59037.0,59035.75,59036.99,2.96677
2024-09-01 00:11:00,59037.0,59055.0,59036.99,59054.99,2.30449
2024-09-01 00:12:00,59055.0,59055.0,59023.0,59023.01,13.71631
2024-09-01 00:13:00,59023.0,59046.0,59023.0,59045.99,3.83285
2024-09-01 00:14:00,59046.0,59047.0,59038.11,59038.12,3.16972
2024-09-01 00:15:00,59038.11,59038.12,59038.11,59038.11,0.24975
2024-09-01 00:16:00,59038.12,59076.59,59038.11,59055.41,9.74633
2024-09-01 00:17:00,59055.41,59055.41,59037.0,59041.0,5.66305
2024-09-01 00:18:00,59041.0,59041.0,59040.0,59040.0,2.6601
2024-09-01 00:19:00,59040.01,59040.01,59024.0,59024.0,1.93384
2024-09-01 00:20:00,59024.0,59024.0,59017.0,59017.0,1.25478
2024-09-01 00:21:00,59017.0,59017.01,59012.16,59012.17,2.94589
2024-09-01 00:22:00,59012.16,59012.17,59008.0,59008.0,1.22242
2024-09-01 00:23:00,59008.01,59008.01,59008.0,59008.01,1.16642
2024-09-01 00:24:00,59008.01,59008.01,58991.1,58991.1,11.70915
2024-09-01 00:25:00,58991.11,58991.11,58950.0,58950.0,7.2919
2024-09-01 00:26:00,58950.01,58950.01,58911.0,58927.76,5.63932
2024-09-01 00:27:00,58927.76,58952.0,58927.76,58952.0,3.29222
2024-09-01 00:28:00,58951.99,58966.0,58951.99,58958.01,3.22005
2024-09-01 00:29:00,58958.0,58961.41,58958.0,58961.41,1.59407
2024-09-01 00:30:00,58961.4,58961.41,58954.0,58954.0,1.27518
2024-09-01 00:31:00,58954.01,58954.01,58928.0,58928.0,3.52558
2024-09-01 00:32:00,58928.0,58949.25,58920.0,58949.25,3.59603
2024-09-01 00:33:00,58949.25,58949.25,58936.0,58936.0,3.61408
2024-09-01 00:34:00,58936.0,58951.51,58936.0,58949.99,4.49548
2024-09-01 00:35:00,58950.0,58971.56,58949.99,58971.55,3.16808
2024-09-01 00:36:00,58971.55,58997.0,58971.55,58997.0,2.90916
2024-09-01 00:37:00,58997.0,58997.0,58982.0,58982.0,2.68932
2024-09-01 00:38:00,58982.0,58988.0,58982.0,58987.99,1.94884
2024-09-01 00:39:00,58987.99,58988.0,58987.99,58988.0,0.68069
2024-09-01 00:40:00,58988.0,58998.0,58987.99,58998.0,1.33316
2024-09-01 00:41:00,58998.0,58998.0,58997.99,58998.0,0.63905
2024-09-01 00:42:00,58998.0,58998.0,58997.99,58997.99,0.75418
2024-09-01 00:43:00,58998.0,59019.0,58998.0,59019.0,3.9266
2024-09-01 00:44:00,59019.0,59019.0,58900.0,58908.99,16.66392
2024-09-01 00:45:00,58909.0,58937.0,58909.0,58937.0,3.47032
2024-09-01 00:46:00,58937.0,58941.0,58928.83,58941.0,7.2707
2024-09-01 00:47:00,58941.0,58944.0,58937.0,58937.01,2.03371
2024-09-01 00:48:00,58937.01,58951.0,58937.0,58945.12,2.84495
2024-09-01 00:49:00,58945.0,58947.0,58937.0,58937.0,1.90434
2024-09-01 00:50:00,58937.0,58949.0,58937.0,58949.0,1.14612
2024-09-01 00:51:00,58948.99,58964.26,58948.99,58964.25,2.49866
2024-09-01 00:52:00,58964.26,58964.26,58950.0,58950.0,5.2007
2024-09-01 00:53:00,58950.0,58950.0,58948.0,58948.0,0.9499
2024-09-01 00:54:00,58948.01,58957.0,58948.0,58957.0,0.94616
2024-09-01 00:55:00,58956.99,58971.56,58956.99,58962.0,2.94808
2024-09-01 00:56:00,58962.01,58967.0,58962.0,58967.0,1.914
2024-09-01 00:57:00,58967.0,58967.0,58954.0,58954.0,1.56232
2024-09-01 00:58:00,58954.0,58954.01,58954.0,58954.0,0.31971
2024-09-01 00:59:00,58954.01,58962.0,58929.84,58930.0,36.26969
2024-09-01 01:00:00,58929.99,58929.99,58899.99,58927.46,35.35393
2024-09-01 01:01:00,58927.46,58932.99,58927.45,58932.99,1.89498
2024-09-01 01:02:00,58932.99,58932.99,58932.98,58932.99,0.33717
2024-09-01 01:03:00,58932.99,58932.99,58932.98,58932.98,1.03322
2024-09-01 01:04:00,58932.98,58932.99,58919.0,58919.01,13.38917
2024-09-01 01:05:00,58919.01,58932.0,58919.0,58932.0,4.43074
2024-09-01 01:06:00,58931.99,58932.0,58929.99,58930.0,1.6089
2024-09-01 01:07:00,58929.99,58930.0,58916.0,58916.0,1.59122
2024-09-01 01:08:00,58916.0,58916.01,58907.0,58908.0,3.78212
2024-09-01 01:09:00,58908.0,58925.0,58907.99,58924.99,3.11626
2024-09-01 01:10:00,58925.0,58925.0,58904.0,58904.01,2.73983
2024-09-01 01:11:00,58904.01,58904.01,58888.0,58888.0,4.96756
2024-09-01 01:12:00,58888.0,58903.0,58886.28,58900.0,6.66123
2024-09-01 01:13:00,58900.0,58900.0,58885.2,58885.2,3.51722
2024-09-01 01:14:00,58885.2,58885.21,58876.47,58876.48,5.59991
2024-09-01 01:15:00,58876.48,58921.0,58876.47,58916.01,11.50389
