_open_time,Open,High,Low,Close,Volume
2023-09-01,1645.77,1654.53,1602.33,1629.12,302406.1686
2023-09-02,1629.13,1645.0,1628.03,1637.03,102145.9476
2023-09-03,1637.02,1647.5,1625.14,1635.84,116767.2862
2023-09-04,1635.84,1644.82,1616.32,1630.51,168010.9056
2023-09-05,1630.52,1648.02,1609.69,1634.45,204365.4907
2023-09-06,1634.46,1670.0,1609.2,1633.15,219541.0193
2023-09-07,1633.15,1660.0,1623.4,1648.11,228558.2782
2023-09-08,1648.11,1658.93,1616.21,1636.44,221570.0458
2023-09-09,1636.43,1637.52,1629.74,1635.54,58519.6229
2023-09-10,1635.53,1635.7,1600.0,1617.42,207957.8428
2023-09-11,1617.42,1619.0,1531.01,1551.85,417424.8189
2023-09-12,1551.84,1626.0,1549.67,1592.97,329739.9685
2023-09-13,1592.97,1619.3,1581.88,1607.62,223409.2889
2023-09-14,1607.61,1644.29,1607.05,1626.47,275301.1505
2023-09-15,1626.48,1654.08,1611.42,1641.29,181340.024
2023-09-16,1641.3,1653.17,1631.31,1634.4,99555.4671
2023-09-17,1634.4,1635.0,1612.0,1622.48,120227.4117
2023-09-18,1622.48,1669.5,1603.88,1636.66,279041.6978
2023-09-19,1636.66,1661.04,1626.32,1643.12,184282.4258
2023-09-20,1643.13,1649.34,1604.51,1622.26,232844.2347
2023-09-21,1622.27,1625.3,1567.77,1583.94,240627.544
2023-09-22,1583.94,1602.68,1576.58,1593.08,124886.091
2023-09-23,1593.07,1598.24,1587.45,1593.86,64537.1341
2023-09-24,1593.85,1601.12,1570.01,1580.71,137517.8533
2023-09-25,1580.71,1597.5,1563.01,1588.33,176706.9277
2023-09-26,1588.34,1599.78,1580.05,1594.01,125583.0161
2023-09-27,1594.02,1634.1,1583.5,1598.64,274404.4328
2023-09-28,1598.63,1668.21,1598.14,1652.99,331409.7015
2023-09-29,1653.0,1688.0,1648.37,1667.45,251975.6728
2023-09-30,1667.45,1694.32,1666.19,1670.89,136924.9141
