Date,Open,High,Low,Close,Volume
2023-01-03,175.92999267578125,177.32000732421875,171.89999389648438,173.39999389648438,22503800.0
2023-01-04,174.6199951171875,176.6699981689453,174.27999877929688,175.55999755859375,22973500.0
2023-01-05,174.58999633789062,174.75999450683594,172.38999938964844,173.67999267578125,17032600.0
2023-01-06,175.3000030517578,178.0399932861328,173.8699951171875,177.5800018310547,21986900.0
2023-01-09,179.00999450683594,180.1199951171875,177.64999389648438,177.8800048828125,18366500.0
2023-01-10,177.66000366210938,180.6199951171875,177.3000030517578,180.50999450683594,18751100.0
2023-01-11,181.25999450683594,182.7899932861328,180.67999267578125,182.75999450683594,18222700.0
2023-01-12,183.57000732421875,185.9499969482422,181.9199981689453,185.8300018310547,29650800.0
2023-01-13,184.5,187.33999633789062,184.3300018310547,187.0500030517578,22120000.0
2023-01-17,187.0,187.83999633789062,186.24000549316406,186.82000732421875,22422600.0
2023-01-18,187.4499969482422,188.9600067138672,183.6999969482422,183.8000030517578,23507800.0
2023-01-19,182.72999572753906,183.10000610351562,180.77999877929688,182.0399932861328,24624500.0
2023-01-20,182.7100067138672,185.14999389648438,181.27000427246094,185.0399932861328,36070300.0
2023-01-23,185.42999267578125,188.1199951171875,184.5800018310547,187.3300018310547,20329900.0
2023-01-24,186.58999633789062,187.8300018310547,185.8800048828125,186.92999267578125,19263500.0
2023-01-25,185.41000366210938,187.50999450683594,183.8699951171875,187.4499969482422,18174600.0
2023-01-26,188.97999572753906,189.85000610351562,186.2899932861328,188.55999755859375,18369100.0
2023-01-27,187.97999572753906,190.3000030517578,187.7899932861328,189.5800018310547,20019900.0
2023-01-30,187.83999633789062,189.61000061035156,186.8300018310547,186.94000244140625,18395100.0
2023-01-31,187.4199981689453,191.5800018310547,187.3800048828125,191.47999572753906,21567900.0
2023-02-01,191.19000244140625,196.19000244140625,190.1300048828125,194.49000549316406,27007300.0
2023-02-02,196.00999450683594,199.25999450683594,194.35000610351562,198.32000732421875,31020400.0
2023-02-03,196.11000061035156,199.1300048828125,195.6999969482422,196.99000549316406,24981500.0
2023-02-06,195.64999389648438,196.3800048828125,193.3699951171875,194.13999938964844,18160100.0
2023-02-07,193.41000366210938,196.10000610351562,191.64999389648438,195.5800018310547,27074100.0
2023-02-08,194.36000061035156,195.3699951171875,192.1999969482422,192.72000122070312,17933500.0
2023-02-09,194.22999572753906,195.1199951171875,189.42999267578125,189.92999267578125,20516600.0
2023-02-10,189.27999877929688,190.6300048828125,188.52999877929688,190.30999755859375,15248700.0
2023-02-13,190.50999450683594,192.86000061035156,189.30999755859375,192.60000610351562,15754400.0
2023-02-14,191.27999877929688,193.9499969482422,190.0800018310547,192.50999450683594,21889600.0
2023-02-15,190.97999572753906,194.5500030517578,190.52999877929688,194.4600067138672,18721200.0
2023-02-16,191.8000030517578,194.8699951171875,191.25,192.60000610351562,21366300.0
2023-02-17,191.8800048828125,193.3699951171875,190.97000122070312,193.1300048828125,23892200.0
2023-02-21,190.75,191.33999633789062,187.24000549316406,187.42999267578125,26004000.0
2023-02-22,187.8300018310547,189.14999389648438,186.75,187.94000244140625,24651700.0
2023-02-23,189.35000610351562,190.3000030517578,186.6999969482422,189.27999877929688,21311700.0
2023-02-24,186.64999389648438,187.77999877929688,185.77999877929688,187.50999450683594,24280700.0
2023-02-27,189.1300048828125,190.1999969482422,187.60000610351562,188.1699981689453,17562900.0
2023-02-28,188.1199951171875,190.02000427246094,188.07000732421875,188.17999267578125,19542600.0
2023-03-01,188.19000244140625,189.49000549316406,187.19000244140625,188.4199981689453,22532800.0
2023-03-02,186.86000061035156,189.3000030517578,186.1199951171875,188.8699951171875,18104400.0
2023-03-03,189.6699981689453,191.92999267578125,188.4199981689453,191.5,22774300.0
2023-03-06,191.55999755859375,191.74000549316406,187.89999389648438,188.6999969482422,23266700.0
2023-03-07,188.64999389648438,189.07000732421875,186.22000122070312,186.50999450683594,25865700.0
2023-03-08,186.7899932861328,187.61000061035156,185.1199951171875,186.60000610351562,22505900.0
2023-03-09,186.72999572753906,187.27000427246094,181.27999877929688,181.41000366210938,33546900.0
2023-03-10,180.38999938964844,180.38999938964844,174.25999450683594,176.17999267578125,69274200.0
2023-03-13,172.52000427246094,176.39999389648438,171.07000732421875,173.30999755859375,74171500.0
2023-03-14,178.60000610351562,179.25999450683594,174.61000061035156,176.52000427246094,48946200.0
2023-03-15,171.92999267578125,173.91000366210938,170.3800048828125,173.61000061035156,54405800.0
2023-03-16,171.47000122070312,177.3800048828125,170.5,175.97999572753906,52392300.0
2023-03-17,174.0399932861328,174.75999450683594,170.86000061035156,171.22999572753906,70239900.0
2023-03-20,173.0500030517578,175.3699951171875,172.52999877929688,173.4499969482422,46103200.0
2023-03-21,176.5500030517578,178.17999267578125,175.9600067138672,176.64999389648438,34465900.0
2023-03-22,176.52000427246094,177.35000610351562,171.52999877929688,171.63999938964844,56098200.0
2023-03-23,172.27999877929688,174.38999938964844,168.7100067138672,170.25,47720900.0
2023-03-24,168.75,172.11000061035156,167.4600067138672,171.7899932861328,47519700.0
2023-03-27,173.83999633789062,174.72999572753906,172.36000061035156,173.6999969482422,33880600.0
2023-03-28,173.10000610351562,174.50999450683594,172.69000244140625,173.4499969482422,28555100.0
2023-03-29,175.33999633789062,175.5500030517578,173.57000732421875,175.4199981689453,25564800.0
2023-03-30,176.8800048828125,177.30999755859375,174.4499969482422,175.17999267578125,26728600.0
2023-03-31,176.39999389648438,178.63999938964844,176.3699951171875,178.39999389648438,39602900.0
2023-04-03,178.9499969482422,179.77999877929688,176.49000549316406,178.47999572753906,27609000.0
2023-04-04,178.9199981689453,179.10000610351562,174.32000732421875,175.35000610351562,33487200.0
2023-04-05,174.25,174.8300018310547,172.52999877929688,173.6300048828125,28247300.0
2023-04-06,173.72000122070312,174.4600067138672,172.67999267578125,173.88999938964844,26366300.0
2023-04-10,173.07000732421875,175.8800048828125,173.02999877929688,175.75,22237800.0
2023-04-11,176.57000732421875,177.97000122070312,176.1199951171875,177.13999938964844,21876200.0
2023-04-12,178.82000732421875,178.97999572753906,175.5800018310547,175.83999633789062,27018100.0
2023-04-13,176.5399932861328,178.69000244140625,175.92999267578125,178.1699981689453,23259900.0
2023-04-14,178.3300018310547,179.22000122070312,175.33999633789062,176.50999450683594,29600400.0
2023-04-17,176.97000122070312,178.86000061035156,176.75,178.77999877929688,22177300.0
2023-04-18,179.58999633789062,179.6300048828125,176.94000244140625,178.02000427246094,22873100.0
2023-04-19,177.0800018310547,178.7899932861328,176.5800018310547,178.25,19306800.0
2023-04-20,177.14999389648438,178.42999267578125,176.52000427246094,177.3300018310547,20336300.0
2023-04-21,177.80999755859375,177.9600067138672,175.86000061035156,177.55999755859375,25972800.0
2023-04-24,177.3800048828125,178.4499969482422,176.5,177.44000244140625,17781000.0
2023-04-25,175.6300048828125,175.94000244140625,173.00999450683594,173.05999755859375,28857900.0
2023-04-26,172.22999572753906,173.39999389648438,171.0,171.38999938964844,30309800.0
2023-04-27,172.02999877929688,173.86000061035156,170.94000244140625,173.67999267578125,33424100.0
2023-04-28,173.2899932861328,175.8300018310547,173.17999267578125,175.1999969482422,31911900.0
2023-05-01,175.0,177.33999633789062,174.75999450683594,175.3000030517578,27420100.0
2023-05-02,174.39999389648438,174.4499969482422,169.9199981689453,171.6999969482422,40851100.0
2023-05-03,172.22000122070312,175.6999969482422,172.19000244140625,172.3300018310547,43261400.0
2023-05-04,171.32000732421875,171.55999755859375,168.77999877929688,170.39999389648438,42382100.0
2023-05-05,173.2899932861328,175.10000610351562,173.10000610351562,174.4499969482422,35456800.0
2023-05-08,175.25999450683594,175.5500030517578,173.1300048828125,174.0500030517578,22109900.0
2023-05-09,172.97999572753906,174.27000427246094,172.16000366210938,173.52999877929688,21465500.0
2023-05-10,175.9600067138672,176.02000427246094,172.72000122070312,174.41000366210938,27281900.0
2023-05-11,173.22000122070312,173.77999877929688,172.11000061035156,173.07000732421875,25884600.0
2023-05-12,173.64999389648438,174.2100067138672,171.64999389648438,172.72000122070312,20406400.0
2023-05-15,173.30999755859375,175.7100067138672,172.82000732421875,174.8300018310547,24310000.0
2023-05-16,173.61000061035156,174.80999755859375,172.22999572753906,172.27999877929688,24212900.0
2023-05-17,173.42999267578125,176.5,172.16000366210938,176.1199951171875,38231600.0
2023-05-18,175.55999755859375,177.57000732421875,175.02000427246094,177.19000244140625,30446600.0
2023-05-19,178.50999450683594,178.88999938964844,175.25,176.11000061035156,34316300.0
2023-05-22,176.6199951171875,179.02000427246094,176.0399932861328,178.25999450683594,28207200.0
2023-05-23,177.91000366210938,180.52999877929688,177.3800048828125,177.4199981689453,32708900.0
2023-05-24,176.5500030517578,176.74000549316406,174.6699981689453,175.5399932861328,28744200.0
2023-05-25,175.25,175.52999877929688,172.6999969482422,174.1699981689453,36202600.0
