Date,Open,High,Low,Close,Volume
2016-01-04,249.9199981689453,250.82000732421875,248.24000549316406,250.82000732421875,5094700.0
2016-01-05,251.22999572753906,251.7899932861328,249.6300048828125,250.89999389648438,3856800.0
2016-01-06,247.6199951171875,249.17999267578125,246.0399932861328,247.36000061035156,5394000.0
2016-01-07,243.32000732421875,244.97000122070312,240.85000610351562,241.0399932861328,6412600.0
2016-01-08,242.0,242.8300018310547,237.61000061035156,237.82000732421875,4343100.0
2016-01-11,238.85000610351562,239.52999877929688,234.92999267578125,237.10000610351562,5180400.0
2016-01-12,239.11000061035156,239.77000427246094,234.72999572753906,238.0800018310547,5405800.0
2016-01-13,238.91000366210938,239.47000122070312,230.83999633789062,231.66000366210938,6688000.0
2016-01-14,232.61000061035156,235.9499969482422,229.80999755859375,234.39999389648438,3186900.0
2016-01-15,228.72999572753906,231.47000122070312,226.61000061035156,231.02999877929688,5335200.0
2016-01-19,233.25999450683594,233.30999755859375,227.91000366210938,229.75999450683594,2827400.0
2016-01-20,226.55999755859375,230.69000244140625,220.8800048828125,228.27000427246094,6147500.0
2016-01-21,229.0,232.1699981689453,227.1300048828125,228.6199951171875,4483400.0
2016-01-22,231.97000122070312,234.5500030517578,231.82000732421875,234.33999633789062,2315600.0
2016-01-25,233.13999938964844,233.49000549316406,229.16000366210938,229.47999572753906,1708500.0
2016-01-26,230.49000549316406,234.7100067138672,230.42999267578125,234.6199951171875,1408700.0
2016-01-27,233.6699981689453,236.14999389648438,231.02999877929688,232.25,1913700.0
2016-01-28,234.25999450683594,234.75999450683594,230.97000122070312,232.33999633789062,1898200.0
2016-01-29,233.4600067138672,240.0,233.33999633789062,239.97000122070312,4276000.0
2016-02-01,238.02999877929688,240.77000427246094,237.17999267578125,239.61000061035156,2137600.0
2016-02-02,237.52000427246094,237.52000427246094,233.8000030517578,234.50999450683594,2553800.0
2016-02-03,236.25999450683594,236.72000122070312,230.75,236.13999938964844,3107800.0
2016-02-04,235.4499969482422,239.58999633789062,235.4199981689453,237.88999938964844,2842500.0
2016-02-05,237.05999755859375,237.07000732421875,232.5500030517578,232.8300018310547,1788900.0
2016-02-08,230.5399932861328,230.64999389648438,225.55999755859375,228.85000610351562,2102800.0
2016-02-09,226.24000549316406,230.0800018310547,225.92999267578125,228.22000122070312,2540400.0
2016-02-10,229.57000732421875,232.61000061035156,228.66000366210938,228.75999450683594,2248000.0
2016-02-11,225.1300048828125,226.99000549316406,223.67999267578125,225.5800018310547,2128800.0
2016-02-12,227.67999267578125,230.11000061035156,226.69000244140625,229.74000549316406,2855300.0
2016-02-16,232.5500030517578,234.97000122070312,231.00999450683594,234.6699981689453,1141700.0
2016-02-17,236.3300018310547,239.3000030517578,236.07000732421875,238.36000061035156,1552300.0
2016-02-18,238.6300048828125,238.7899932861328,236.82000732421875,237.77999877929688,1419700.0
2016-02-19,236.74000549316406,237.89999389648438,235.22000122070312,237.89999389648438,1471000.0
2016-02-22,239.9600067138672,241.8300018310547,239.83999633789062,240.92999267578125,1663800.0
2016-02-23,239.97999572753906,240.7899932861328,238.55999755859375,238.8000030517578,1176100.0
2016-02-24,236.5399932861328,240.77999877929688,235.32000732421875,240.27999877929688,1264600.0
2016-02-25,241.10000610351562,243.11000061035156,240.16000366210938,243.02999877929688,1299900.0
2016-02-26,244.47999572753906,245.02000427246094,243.3300018310547,244.17999267578125,1100800.0
2016-02-29,244.1999969482422,245.6999969482422,242.94000244140625,242.94000244140625,1192500.0
2016-03-01,244.99000549316406,248.5,243.9199981689453,248.5,2445700.0
2016-03-02,247.9199981689453,250.8000030517578,247.47000122070312,250.66000366210938,1800900.0
2016-03-03,250.3699951171875,253.33999633789062,250.0399932861328,253.33999633789062,1642000.0
2016-03-04,253.5800018310547,255.9499969482422,252.77000427246094,255.08999633789062,2235100.0
2016-03-07,253.8000030517578,256.3800048828125,253.6699981689453,256.2699890136719,1820700.0
2016-03-08,254.86000061035156,254.89999389648438,251.32000732421875,251.33999633789062,1667900.0
2016-03-09,252.6699981689453,252.88999938964844,250.9600067138672,252.4600067138672,1288500.0
